direction	opcode	value	owner_doc	cpp_ref	parser_serializer	handler	status	processing	test_gate	notes
SMSG	SMSG_PET_BATTLE_REPLACEMENTS_MADE	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1859	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PET_BATTLE_REQUEST_FAILED	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1860	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PET_BATTLE_ROUND_RESULT	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1861	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PET_BATTLE_SLOT_UPDATES	0x25EC	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1862	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_CAST_FAILED	0x2C55	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1863	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_CLEAR_SPELLS	0x2C21	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1864	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_DISMISS_SOUND	0x26A1	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1865	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_GOD_MODE	0x267B	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1866	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_GUIDS	0x2704	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1867	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_LEARNED_SPELLS	0x2C4C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1868	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_MODE	0x2588	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1869	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_NAME_INVALID	0x26C4	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1870	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_NEWLY_TAMED	0x2587	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1871	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_SPELLS_MESSAGE	0x2C22	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1872	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_STABLE_RESULT	0x2593	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1873	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_TAME_FAILURE	0x26B3	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1874	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PET_UNLEARNED_SPELLS	0x2C4D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1875	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PHASE_SHIFT_CHANGE	0x2578	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1876	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYED_TIME	0x26D5	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1877	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_ACKOWLEDGE_ARROW_CALLOUT	0x3022	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1878	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_AZERITE_ITEM_EQUIPPED_STATUS_CHANGED	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1879	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_AZERITE_ITEM_GAINS	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1880	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_BATTLEFIELD_AUTO_QUEUE	0x301C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1881	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_BONUS_ROLL_FAILED	0x3016	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1882	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_BOUND	0x2FF8	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1883	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_CHOICE_CLEAR	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1884	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_CHOICE_DISPLAY_ERROR	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1885	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_CONDITION_RESULT	0x300A	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1886	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_HIDE_ARROW_CALLOUT	0x3021	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1887	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_IS_ADVENTURE_MAP_POI_VALID	0x3009	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1888	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_OPEN_SUBSCRIPTION_INTERSTITIAL	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1889	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_SAVE_GUILD_EMBLEM	0x29F9	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1890	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_SAVE_PERSONAL_EMBLEM	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1891	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_SHOW_ARROW_CALLOUT	0x3020	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1892	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_SHOW_GENERIC_WIDGET_DISPLAY	0x301E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1893	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_SHOW_PARTY_POSE_UI	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1894	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_SHOW_UI_EVENT_TOAST	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1895	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PLAYER_SKINNED	0x3006	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1896	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_TUTORIAL_HIGHLIGHT_SPELL	0x300D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1897	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_TUTORIAL_UNHIGHLIGHT_SPELL	0x300C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1898	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAYER_WORLD_PVP_QUEUE	0x301D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1899	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_MUSIC	0x276D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1900	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_OBJECT_SOUND	0x276E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1901	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_ONE_SHOT_ANIM_KIT	0x2731	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1902	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_ORPHAN_SPELL_VISUAL	0x2C44	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1903	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_SCENE	0x2636	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1904	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_SOUND	0x276C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1905	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_SPEAKERBOT_SOUND	0x276F	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1906	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_SPELL_VISUAL	0x2C42	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1907	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_SPELL_VISUAL_KIT	0x2C46	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1908	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PLAY_TIME_WARNING	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1909	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PONG	0x304E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1910	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_POWER_UPDATE	0x26D2	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1911	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PRELOAD_CHILD_MAP	0x2579	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1912	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PRELOAD_WORLD	0x2595	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1913	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PREPOPULATE_NAME_CACHE	0x284A	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1914	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PRE_RESSURECT	0x276B	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1915	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PRINT_NOTIFICATION	0x25CA	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1916	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PROC_RESIST	0x275B	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1917	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PROFESSION_GOSSIP	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1918	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PROPOSE_LEVEL_GRANT	0x26DD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1919	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PUSH_SPELL_TO_ACTION_BAR	0x2C4E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1920	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PVP_CREDIT	0x294A	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1921	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PVP_LOG_DATA	0x2934	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1922	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PVP_MATCH_COMPLETE	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1923	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PVP_MATCH_INITIALIZE	0x2956	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1924	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PVP_MATCH_SET_STATE	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1925	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PVP_MATCH_START	0x2953	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1926	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PVP_MATCH_STATISTICS	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1927	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PVP_OPTIONS_ENABLED	0x2938	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1928	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_PVP_TIER_RECORD	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1929	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_PVP_SEASON	0x25C1	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1930	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
